Date,Close,Open,High,Low,Volume,Change_pct
2019-12-30,26609.34,26416.48,26609.34,26240.29,382.81,0.0073
2019-12-27,26416.48,26090.88,26419.73,26050.44,222.48,0.0124
2019-12-24,26092.82,26115.80,26124.73,26018.13,324.38,-0.0009
2019-12-23,26115.80,26526.35,26526.35,26102.21,188.79,-0.0155
2019-12-20,26526.35,26584.45,26584.45,26408.32,341.61,-0.0022
2019-12-19,26584.45,26665.73,26684.74,26536.01,304.21,-0.0030
2019-12-18,26665.73,26660.44,26691.44,26646.64,232.68,0.0002
2019-12-17,26660.44,26695.18,27006.97,26643.10,331.91,-0.0013
2019-12-16,26695.18,26536.21,26695.18,26521.38,170.52,0.0060
2019-12-13,26536.21,26569.80,26627.68,26503.92,155.34,-0.0013
2019-12-12,26569.80,26434.00,26579.09,26434.00,319.69,0.0051
2019-12-11,26434.00,26384.21,26445.80,26332.35,180.06,0.0019
2019-12-10,26384.21,26705.70,26716.38,26383.36,196.29,-0.0111
2019-12-09,26681.31,26855.52,26855.52,26582.25,192.67,-0.0065
2019-12-06,26855.52,26913.70,26926.72,26746.03,197.03,-0.0022
2019-12-05,26913.70,26941.56,26948.42,26889.48,206.73,-0.0009
2019-12-04,26938.58,26944.32,26956.43,26918.12,112.88,-0.0002
2019-12-03,26944.32,27000.35,27030.98,26833.39,189.01,-0.0017
2019-12-02,26990.59,26999.69,27025.20,26931.13,246.49,-0.0004
2019-11-29,27002.15,26824.50,27028.05,26823.81,227.16,0.0066
2019-11-28,26824.50,26790.10,26863.97,26790.10,303.77,0.0013
2019-11-27,26790.10,26883.33,26893.32,26782.84,189.86,-0.0035
2019-11-26,26883.33,27035.78,27096.53,26883.33,209.97,-0.0056
2019-11-25,27035.78,26991.42,27109.29,26980.27,230.65,0.0016
2019-11-22,26991.42,26872.09,27039.80,26849.26,207.26,0.0044
2019-11-21,26872.09,26776.15,26872.09,26721.99,239.22,0.0036
2019-11-20,26776.15,26750.49,27035.28,26750.49,267.31,0.0014
2019-11-19,26739.44,26691.09,26861.14,26659.90,394.35,0.0018
2019-11-18,26691.09,26851.68,26851.68,26666.40,307.88,-0.0060
2019-11-15,26851.68,26883.67,26984.06,26724.43,469.99,0.0003
2019-11-14,26843.11,26339.11,26843.11,26339.11,624.84,0.0184
2019-11-13,26357.61,26456.39,26456.39,26338.25,610.56,-0.0037
2019-11-12,26456.39,26314.49,26512.60,26314.49,378.35,0.0054
2019-11-08,26314.49,26188.24,26333.84,26143.12,432.47,0.0048
2019-11-07,26188.24,26223.66,26242.53,26172.35,726.19,-0.0014
2019-11-06,26223.66,26364.81,26367.19,26223.66,232.09,-0.0058
2019-11-05,26375.35,26401.06,26447.96,26299.86,304.28,-0.0010
2019-11-04,26401.06,26293.30,26433.95,26293.30,368.18,0.0041
2019-11-01,26293.30,26355.35,26378.00,26217.91,252.37,-0.0024
2019-10-31,26355.35,26310.77,26363.10,26227.60,347.80,0.0017
2019-10-30,26310.77,26236.04,26385.37,26199.51,156.85,0.0025
2019-10-29,26244.39,26384.45,26388.40,26244.39,267.90,-0.0053
2019-10-28,26384.45,26348.73,26394.37,26348.73,485.89,0.0014
2019-10-25,26348.73,26357.24,26360.20,26113.88,250.54,-0.0003
2019-10-24,26357.24,26397.94,26410.84,26350.07,177.04,-0.0015
2019-10-23,26397.94,26365.83,26410.91,26294.57,168.43,0.0012
2019-10-22,26365.83,26390.08,26409.34,26353.55,519.76,-0.0009
2019-10-21,26390.08,26448.62,26449.53,26382.21,135.80,-0.0022
2019-10-18,26448.62,26456.29,26464.61,26374.84,310.56,-0.0003
2019-10-17,26456.29,26472.20,26472.20,26429.94,144.08,-0.0006
2019-10-16,26472.20,26513.65,26574.38,26470.68,138.47,-0.0016
2019-10-15,26513.65,26557.44,26567.67,26510.14,174.41,-0.0016
2019-10-14,26557.44,26533.78,26607.06,26506.56,129.08,0.0009
2019-10-11,26533.78,26583.75,26702.39,26533.14,117.38,-0.0019
2019-10-10,26583.75,26598.94,26599.87,26578.03,363.25,-0.0006
2019-10-09,26598.94,26817.30,26817.30,26489.42,243.01,-0.0079
2019-10-08,26809.92,26866.41,26896.09,26809.30,185.94,-0.0021
2019-10-07,26866.41,26987.45,27004.48,26835.58,151.71,-0.0045
2019-10-04,26987.45,27085.69,27089.38,26974.83,138.88,-0.0036
2019-10-03,27085.69,27314.87,27480.30,26575.54,151.19,-0.0084
2019-10-02,27314.87,27630.56,27645.40,27261.25,175.55,-0.0114
2019-09-30,27630.56,27675.04,27693.29,27113.91,194.80,-0.0016
2019-09-27,27675.04,27579.85,27675.04,27368.84,187.08,0.0035
2019-09-26,27579.85,27283.05,27579.85,27281.38,183.46,0.0109
2019-09-25,27283.05,27360.45,27371.59,27267.16,462.31,-0.0025
2019-09-24,27352.24,27635.68,27635.68,27352.24,154.03,-0.0108
2019-09-23,27650.28,27698.69,27704.62,27650.82,109.56,-0.0017
2019-09-20,27698.69,27667.31,27715.27,27576.27,177.41,0.0019
2019-09-19,27646.15,27681.61,27698.44,27577.69,245.43,-0.0013
2019-09-18,27681.61,27407.04,27700.07,27386.36,378.80,0.0100
2019-09-17,27407.04,27574.32,27646.96,27371.89,196.91,-0.0061
2019-09-16,27574.32,27779.00,27984.08,27538.33,268.35,-0.0074
2019-09-13,27779.00,27426.64,27779.73,27426.64,165.24,0.0128
2019-09-12,27426.64,27153.53,27439.54,27142.88,115.30,0.0101
2019-09-11,27153.53,27047.58,27157.66,27009.52,211.52,0.0039
2019-09-10,27047.58,27089.84,27148.69,26977.36,364.22,-0.0016
2019-09-09,27089.84,27146.57,27231.76,27086.61,290.49,-0.0021
2019-09-06,27146.57,27252.09,27582.15,26895.56,311.26,-0.0039
2019-09-05,27252.09,27319.64,27319.64,27273.14,133.34,-0.0025
2019-09-04,27319.64,27590.44,27606.85,27283.67,250.45,-0.0097
2019-09-03,27586.79,27565.09,27606.28,27481.18,294.40,0.0008
2019-09-02,27565.14,27540.42,27677.37,27463.76,111.50,0.0014
2019-08-30,27525.81,27425.57,27602.39,27326.40,124.74,0.0037
2019-08-29,27425.57,27607.02,27643.50,27423.36,116.07,-0.0066
2019-08-28,27607.02,27602.77,27626.37,27546.34,130.37,0.0002
2019-08-27,27602.77,27691.85,27691.85,27475.64,183.65,-0.0032
2019-08-26,27691.85,27800.17,27851.37,27601.78,158.27,-0.0039
2019-08-23,27800.17,27629.66,27849.25,27624.27,339.62,0.0062
2019-08-22,27629.66,27352.94,27650.89,27352.94,272.60,0.0101
2019-08-21,27352.94,27058.03,27352.94,27043.28,363.97,0.0109
2019-08-20,27058.62,27128.77,27217.88,26938.05,209.62,-0.0022
2019-08-19,27117.22,26928.80,27172.42,26928.35,250.74,0.0071
2019-08-16,26925.29,27058.88,27203.58,26789.38,258.29,-0.0047
2019-08-15,27052.93,27083.11,27120.09,26895.43,233.09,-0.0011
2019-08-14,27083.11,27303.13,27307.60,27083.11,235.12,-0.0082
2019-08-09,27306.81,27424.92,27434.59,27306.81,220.80,-0.0043
2019-08-08,27424.92,27412.13,27450.92,27308.64,279.63,0.0005
2019-08-07,27412.13,27527.40,27534.56,27404.26,128.92,-0.0042
2019-08-06,27527.40,27669.38,27706.47,27521.00,170.72,-0.0051
2019-08-05,27669.38,27630.46,27674.85,27584.11,280.69,0.0014
2019-08-02,27630.46,27748.46,27792.77,27623.58,161.65,-0.0043
2019-08-01,27748.46,27718.26,27748.46,27615.46,97.36,0.0011
2019-07-31,27718.26,27816.89,27902.51,27679.02,251.92,-0.0037
2019-07-30,27820.57,27950.36,28028.27,27814.13,155.18,-0.0046
2019-07-29,27950.36,27918.59,27976.14,27912.70,92.79,0.0011
2019-07-26,27918.59,27990.61,28031.67,27900.57,130.85,-0.0026
2019-07-25,27990.61,28088.74,28103.69,27985.62,359.11,-0.0035
2019-07-24,28088.74,28144.87,28292.44,28070.65,157.77,-0.0020
2019-07-23,28144.87,27808.69,28144.87,27791.98,135.18,0.0121
2019-07-22,27808.69,27919.50,28070.43,27808.69,285.76,-0.0040
2019-07-19,27919.50,27864.49,27948.24,27803.57,273.90,0.0020
2019-07-18,27864.49,28046.02,28067.62,27864.49,175.36,-0.0064
2019-07-17,28042.80,28197.66,28251.78,28042.68,243.70,-0.0056
2019-07-16,28200.88,28340.98,28566.41,28138.50,216.68,-0.0049
2019-07-15,28341.03,28566.79,28577.41,28337.52,175.17,-0.0079
2019-07-12,28566.79,28712.90,28759.29,28563.31,100.37,-0.0051
2019-07-11,28712.90,29256.60,29281.36,28637.58,188.43,-0.0186
2019-07-10,29256.60,29318.02,29318.02,29010.33,188.74,-0.0021
2019-07-09,29318.85,29287.87,29318.85,28943.48,294.40,0.0011
2019-07-08,29287.87,29270.95,29312.93,29216.70,216.29,0.0006
2019-07-05,29270.95,29300.09,29318.09,29235.28,298.40,-0.0010
2019-07-04,29300.09,29375.25,29466.94,29300.09,180.40,-0.0026
2019-07-03,29375.25,29395.14,29458.03,29300.70,237.71,-0.0007
2019-07-02,29395.14,29614.61,29616.93,29395.14,200.68,-0.0074
2019-07-01,29614.61,29966.87,29966.88,29593.82,107.43,-0.0118
2019-06-28,29966.87,29749.35,29978.81,29650.45,248.36,0.0073
2019-06-27,29749.35,29609.00,29756.79,29224.23,301.06,0.0047
2019-06-26,29609.00,29668.68,29697.43,29588.54,394.02,-0.0020
2019-06-25,29668.68,29809.20,29814.38,29655.53,253.37,-0.0047
2019-06-24,29809.20,29851.29,29890.01,29694.91,573.53,-0.0014
2019-06-21,29851.29,29803.69,29890.61,29747.39,189.94,0.0029
2019-06-20,29765.31,29774.81,29897.18,29695.62,275.47,-0.0002
2019-06-19,29772.72,29818.80,29891.86,29772.72,263.43,-0.0015
2019-06-18,29818.80,29936.33,29936.33,29797.11,2060.00,-0.0039
2019-06-17,29936.33,30046.70,30087.86,29933.25,2060.00,-0.0037
2019-06-14,30046.70,30029.23,30086.61,29994.53,145.28,0.0006
2019-06-13,30029.15,30099.83,30150.05,30022.92,242.56,-0.0023
2019-06-11,30099.83,30322.19,30322.19,30055.56,233.43,-0.0073
2019-06-10,30322.19,30432.13,30459.43,30306.76,247.28,-0.0036
2019-06-07,30432.13,30529.90,30982.78,30380.98,280.00,-0.0031
2019-06-06,30527.07,30928.29,30948.16,30136.14,217.19,-0.0130
2019-06-03,30928.29,31069.37,31100.03,30867.74,,-0.0045
2019-05-31,31069.37,31254.19,31257.75,30992.94,,-0.0059
2019-05-30,31254.19,31307.00,31420.68,31078.83,,-0.0017
2019-05-28,31307.00,30194.71,31307.00,30149.07,,0.0368
2019-05-27,30194.71,30881.29,30885.33,30188.62,,-0.0222
2019-05-24,30881.29,31754.79,31809.29,30825.17,,-0.0189
2019-05-23,31477.51,31145.15,31917.13,30902.23,,0.0107
2019-05-22,31145.15,30218.14,31194.69,30218.14,,0.0307
2019-05-21,30218.14,29373.40,30270.34,29361.88,,0.0288
2019-05-20,29373.40,28871.93,29438.95,28871.93,,0.0174
2019-05-17,28871.93,28438.19,28918.54,28438.19,,0.0153
2019-05-16,28438.19,28286.08,28452.00,28019.97,,0.0054
2019-05-15,28286.08,28422.76,28433.39,28282.30,,-0.0048
2019-05-14,28422.76,28484.44,28535.31,28398.98,,-0.0022
2019-05-13,28484.44,28847.98,28876.87,28542.51,,-0.0126
2019-05-10,28847.81,28896.25,28896.25,28718.68,,-0.0017
2019-05-09,28896.25,28966.41,29015.77,28881.83,,-0.0024
2019-05-08,28966.41,29096.41,29115.30,28946.91,,-0.0045
2019-05-07,29096.41,29196.87,29208.63,29091.60,,-0.0034
2019-05-06,29196.87,29212.00,29212.00,29120.86,,-0.0005
2019-05-03,29212.00,29171.73,29222.73,29143.73,,0.0014
2019-05-02,29171.73,29159.74,29195.70,29104.10,,0.0004
2019-04-30,29159.74,29521.06,29654.53,29154.78,,-0.0122
2019-04-29,29521.06,29740.41,29813.37,29476.29,,-0.0074
2019-04-26,29740.41,29919.19,30041.37,29740.41,,-0.0060
2019-04-25,29919.77,29898.31,29986.11,29862.84,,0.0007
2019-04-24,29898.31,30080.73,30113.65,29854.02,,-0.0059
2019-04-23,30076.00,30086.31,30131.93,30006.33,,-0.0003
2019-04-18,30086.31,29999.25,30132.98,29980.89,,0.0039
2019-04-17,29970.86,29793.56,30033.22,29728.55,,0.0076
2019-04-16,29746.24,29495.91,29746.24,29495.91,,0.0085
2019-04-15,29495.91,29560.47,29630.86,29484.93,,-0.0022
2019-04-12,29560.47,29347.62,29566.55,29312.86,,0.0073
2019-04-11,29347.62,29180.88,29347.62,29172.35,,0.0053
2019-04-10,29193.42,29158.57,29213.93,29124.02,,0.0015
2019-04-09,29149.46,29159.92,29160.11,28989.49,,-0.0004
2019-04-08,29162.24,29616.38,29620.93,28780.02,,-0.0153
2019-04-05,29616.38,29553.12,29628.40,29536.48,,0.0021
2019-04-04,29553.12,29626.14,29662.09,29548.65,,-0.0039
2019-04-03,29668.73,30226.77,30243.71,29665.78,,-0.0185
2019-04-02,30226.77,30527.88,30712.37,30212.62,,-0.0099
2019-04-01,30527.50,31041.42,31041.42,30527.50,,-0.0166
2019-03-29,31041.42,30833.50,31106.74,30786.33,,0.0067
2019-03-28,30833.50,30829.45,30896.86,30770.60,,0.0001
2019-03-27,30829.45,31038.86,31066.07,30811.14,,-0.0067
2019-03-26,31038.86,31042.32,31094.87,31007.76,,-0.0001
2019-03-25,31042.32,31139.35,31139.35,30996.82,,-0.0031
2019-03-22,31139.35,30885.31,31156.19,30885.31,,0.0082
2019-03-21,30885.31,31066.10,31077.89,30856.23,,-0.0050
